"t","x","y","exp_id"
0.0,200.0,35.0,"exp3"
0.005214392000232055,90.79927179359677,94.12649281727933,"exp3"
0.007799845923598237,46.99334484807079,117.50834559720921,"exp3"
0.01180079719793761,13.882659238196005,134.65213536102496,"exp3"
0.014362763936533017,6.007548549133541,138.3390701626414,"exp3"
0.017316309155896503,2.249576899593626,139.683789949082,"exp3"
0.019930855306759972,0.939152303940779,139.7750767575568,"exp3"
0.022651342938731448,0.37884849670120446,139.434003948282,"exp3"
0.025265303692911932,0.15877791048773499,138.93513777478546,"exp3"
0.027902241219895613,0.0662647254672601,138.36389297280195,"exp3"
0.03050566300706684,0.028065358239611184,137.77359317665008,"exp3"
0.03311636365737366,0.011902500503883463,137.1722497903781,"exp3"
0.03572404848056129,0.005071901228015285,136.56920748828966,"exp3"
0.03835029752176718,0.0021563700632503302,135.9624180080062,"exp3"
0.04101098886149667,0.000910122871560843,135.34950090724996,"exp3"
0.043747346260475155,0.00037636247978531617,134.721632751584,"exp3"
0.046620126217197244,0.00014960639106045687,134.06541619300194,"exp3"
0.049716474244152216,5.564106476098019e-5,133.3616287781595,"exp3"
0.053142219621386835,1.8750638765883918e-5,132.58723888193262,"exp3"
0.05703002586341925,5.507731755040725e-6,131.71383061360237,"exp3"
0.06155538067277298,1.3449133623934388e-6,130.70443246749807,"exp3"
0.06696964177601927,2.5935574851444313e-7,129.50691715089562,"exp3"
0.0736550807035077,4.0225418213976363e-8,128.04337180505428,"exp3"
0.0822193598915176,8.246768119895634e-9,126.19265842278652,"exp3"
0.0935559700288872,6.486828018812709e-9,123.78392893008103,"exp3"
0.10805949325205787,2.1536585747594382e-8,120.76923156793157,"exp3"
0.12392273711945759,1.0834197812268976e-7,117.5559079207123,"exp3"
0.1390885175849,3.414603542725125e-7,114.56383798253789,"exp3"
0.15302012547140678,5.273566781706581e-7,111.88241684702174,"exp3"
0.16614760252583122,4.810981691235629e-7,109.41322391471867,"exp3"
0.17911085933409182,3.5322953962204545e-7,107.02840038944139,"exp3"
0.19239921992144404,2.629669629699878e-7,104.63771083326063,"exp3"
0.20626397088314044,2.2043665840169689e-7,102.20023063158735,"exp3"
0.2207584243767852,2.0953409729517082e-7,99.71273116274673,"exp3"
0.23581419795457353,2.1568893506108777e-7,97.19298600106788,"exp3"
0.2513284977806907,2.2736437973461687e-7,94.66309676704527,"exp3"
0.2672308546134775,2.3624629907412148e-7,92.1382560239133,"exp3"
0.2835071557511375,2.3874331961299404e-7,89.62376506207718,"exp3"
0.30018898224857127,2.3568359575000775e-7,87.11781646792102,"exp3"
0.31733000422658925,2.2986788735878359e-7,84.61585644196046,"exp3"
0.3349860562284678,2.2374985922043235e-7,82.11382455220082,"exp3"
0.3532052611561254,2.1853558942369002e-7,79.60952453419053,"exp3"
0.3720272660636601,2.1435447321238516e-7,77.10254832912928,"exp3"
0.39148764996677043,2.107816985309567e-7,74.59352294303017,"exp3"
0.41162353124060447,2.0729487874551646e-7,72.08332066703133,"exp3"
0.43247783782551763,2.0352835476653486e-7,69.57256859047236,"exp3"
0.45410146675347696,1.9933382492927815e-7,67.06150551129454,"exp3"
0.47655382748414604,1.9472103593134087e-7,64.55006845137143,"exp3"
0.4999027487083444,1.897634656773471e-7,62.03805652306746,"exp3"
0.5242246032026373,1.8452646132517854e-7,59.52526587428861,"exp3"
0.5496051212078471,1.7903629175519336e-7,57.01155566937908,"exp3"
0.5761410085541037,1.7328136630562503e-7,54.49685370489357,"exp3"
0.6039422985449465,1.672279004759585e-7,51.98113045240027,"exp3"
0.6331353545752221,1.6083576346475548e-7,49.46436847267156,"exp3"
0.6638665455726297,1.540678622759676e-7,46.94654231478021,"exp3"
0.6963067722588601,1.468927560009679e-7,44.42761215139369,"exp3"
0.7306571892285825,1.39283316321351e-7,41.90752741005429,"exp3"
0.7671566443524895,1.3121457749363614e-7,39.38623496412382,"exp3"
0.8060915763322756,1.226628206472027e-7,36.86368811095312,"exp3"
0.8478094363871698,1.1360668336240659e-7,34.33985532439777,"exp3"
0.8927372285143503,1.0403036610334759e-7,31.814730183009782,"exp3"
0.9414076524022829,9.392894463882426e-8,29.28834558463078,"exp3"
0.9944968660935223,8.331620331554375e-8,26.76079683968363,"exp3"
1.0528806090436942,7.223603130612662e-8,24.232280498570866,"exp3"
1.1177204691157128,6.077908460498622e-8,21.70316033069165,"exp3"
1.190601912167375,4.910691505483238e-8,19.174081295252595,"exp3"
1.2737661284823787,3.748559297214751e-8,16.646171792135902,"exp3"
1.370523656852592,2.6328396126984804e-8,14.12141544942659,"exp3"
1.4860516229367715,1.6237855561387682e-8,11.603362594373596,"exp3"
1.6290986026726224,8.010081030846364e-9,9.098550302830255,"exp3"
1.8161941018519165,2.4980102335077377e-9,6.619718809563015,"exp3"
2.0786012094418034,1.7312429025062104e-10,4.237452976061603,"exp3"
2.3704404910062977,2.455928805129049e-11,2.5801277861319836,"exp3"
2.7002529255656738,8.059031978525005e-12,1.4728006635768534,"exp3"
3.056634623171476,4.9949042862858415e-12,0.803587633153942,"exp3"
3.439549531796655,4.7771744796919196e-12,0.4191188921884843,"exp3"
3.8427687567800137,6.016658160045791e-12,0.21118122322238836,"exp3"
4.264094204533606,8.933326863594332e-12,0.10318374913547067,"exp3"
4.699797777302858,1.458483313489171e-11,0.04919917474668277,"exp3"
5.147790510161798,2.5162171841513022e-11,0.02297404073634545,"exp3"
5.605983297688431,4.485513826477837e-11,0.010543681192099414,"exp3"
6.0734017041146355,8.168887241441899e-11,0.004763674973643696,"exp3"
6.550088651041833,1.5124074663604757e-10,0.0021186351482897522,"exp3"
7.038206148832403,2.847853033035788e-10,0.0009241473987688471,"exp3"
7.543167702142162,5.486329295356035e-10,0.000391749617250231,"exp3"
8.074918297317852,1.0948474772664948e-9,0.0001586851621487774,"exp3"
8.647958717784784,2.3057785612016565e-9,5.993381974407614e-5,"exp3"
9.280745997955552,5.2486306616456675e-9,2.046164938893706e-5,"exp3"
9.996400260301645,1.3306533365051961e-8,6.078144751972649e-6,"exp3"
10.825578075633958,3.909799933309332e-8,1.4979022922940034e-6,"exp3"
11.811816171594995,1.4087324239545573e-7,2.9067860385054074e-7,"exp3"
13.020916874370412,6.776411493667551e-7,4.524337037918753e-8,"exp3"
14.556271458050446,4.96643266974114e-6,9.491148252116779e-9,"exp3"
16.498344687430922,6.114879135139134e-5,6.520047454828519e-9,"exp3"
18.198497599453884,0.0005535746778815451,2.109602271442903e-9,"exp3"
19.658126514727567,0.003680451244985477,3.7806365636896104e-10,"exp3"
20.992029217838635,0.020805599470717997,5.7725251740732376e-11,"exp3"
22.26141178252952,0.10820176951472847,8.352525323433739e-12,"exp3"
23.482201116682273,0.5284187089841917,1.5446411507066635e-12,"exp3"
24.663958931913694,2.4534120967503985,1.4935895605803324e-12,"exp3"
25.813304696300037,10.922573279387423,6.462920736542145e-10,"exp3"
26.250784653422436,19.28936642217021,5.264324478138899e-7,"exp3"
26.439058045902396,24.638352051790804,6.249027135949133e-5,"exp3"
26.529176149170613,27.69858876644919,0.0011167843078780026,"exp3"
26.595907387231474,30.186878487991986,0.012141327005145478,"exp3"
26.65552940682798,32.400450522225654,0.12322979982510715,"exp3"
26.709529323224782,32.78426635388222,1.1258574673455286,"exp3"
26.75004019640152,26.456496996563562,5.234026815946645,"exp3"
26.787810302137824,12.29411954837781,12.84870310918705,"exp3"
26.831332504554705,2.5490735934587043,17.170590818173498,"exp3"
26.857576367392593,0.8858511865521486,17.327408847377015,"exp3"
26.880825941860433,0.35053634008656975,16.948560722825526,"exp3"
26.904732063793148,0.1389329867444581,16.38928108895149,"exp3"
26.92798280848336,0.05833736925767974,15.798270046249346,"exp3"
26.951710378400183,0.02490042338242951,15.192036534655482,"exp3"
26.975621306742873,0.010929868594368812,14.594556921020063,"exp3"
27.00017755927579,0.004859757155759797,14.001176695062314,"exp3"
27.025459942024877,0.0021865726959189365,13.413625230346527,"exp3"
27.0518667627439,0.000985528077028656,12.825443560840913,"exp3"
27.07983904804674,0.00044087451396144606,12.230130598870428,"exp3"
27.110144237036184,0.00019272534686016682,11.616140763126928,"exp3"
27.143813003563274,8.087564845179343e-5,10.970000122000055,"exp3"
27.182255520443974,3.1925567618288774e-5,10.276036424881184,"exp3"
27.22735608037806,1.1609485755192872e-5,9.51762022313505,"exp3"
27.281806759314353,3.8026765593282856e-6,8.676161236857814,"exp3"
27.349669719016305,1.0959489108004234e-6,7.730799882062721,"exp3"
27.437536193674514,2.716600017653445e-7,6.658134864035399,"exp3"
27.557007790790898,5.700804095249259e-8,5.434337986174532,"exp3"
27.731016289967194,1.0165269906229084e-8,4.0427427279531685,"exp3"
27.976403722536496,2.0077612273628175e-9,2.663832023138114,"exp3"
28.243067467232486,7.240917399010547e-10,1.6928933128458796,"exp3"
28.555977431521242,4.06646633596617e-10,0.9945127418364305,"exp3"
28.894418471110026,3.4175324631487086e-10,0.5594268631826156,"exp3"
29.26385524315186,3.822699260507575e-10,0.2985354091674681,"exp3"
29.654726615495765,5.178446234092997e-10,0.15361274842132858,"exp3"
30.066391111997444,7.928901480951947e-10,0.0762979138374425,"exp3"
30.493885752029247,1.307389221270031e-9,0.03689065090604284,"exp3"
30.935457225434675,2.258215808605233e-9,0.017415396019206185,"exp3"
31.388572583484784,4.0165189340600495e-9,0.00806183299285275,"exp3"
31.852413390243512,7.295057641179007e-9,0.003664565377687103,"exp3"
32.32715855786674,1.3483913638702119e-8,0.0016351912931375037,"exp3"
32.81561302888613,2.5411007361190023e-8,0.0007128615355511717,"exp3"
33.32416248534668,4.919095884098534e-8,0.0003003502648929557,"exp3"
33.86391756501361,9.91992312137226e-8,0.00012002189246314117,"exp3"
34.45032935206567,2.125861431869188e-7,4.431647264859607e-5,"exp3"
35.102864722790656,4.964973822498376e-7,1.4634486644663619e-5,"exp3"
35.84629139187616,1.3050073834153002e-6,4.150754410052853e-6,"exp3"
36.71417872665296,4.032204018887614e-6,9.61625620661423e-7,"exp3"
37.755077104631354,1.5596367262985145e-5,1.736086921998175e-7,"exp3"
39.03299788412578,8.201131879972726e-5,2.671527528630643e-8,"exp3"
40.33068546379884,0.0004424103675087233,4.124420095235619e-9,"exp3"
41.51205051700656,0.002053036430560848,6.508299758415031e-10,"exp3"
42.63236951801519,0.008802614866837212,1.0781375420987216e-10,"exp3"
43.719692562572725,0.03616148929735381,1.862900693522003e-11,"exp3"
44.78778598562363,0.14489367787948298,3.458522437710234e-12,"exp3"
45.84119912038123,0.5696160097940519,8.785146676009307e-13,"exp3"
46.88277333115239,2.205182042564121,7.820035830084066e-13,"exp3"
47.91443196214255,8.427899430259126,6.770141007651438e-11,"exp3"
48.64754100586905,21.857407270857905,6.710153643631848e-7,"exp3"
48.819286147233136,27.32499861304816,8.95310424335181e-5,"exp3"
48.90192400543687,30.420823830413497,0.0016769045490421508,"exp3"
48.96310748539533,32.90600675819655,0.018543679062185393,"exp3"
49.018355302254925,35.01498214508426,0.19241122412669126,"exp3"
49.06845674046476,34.34737989409203,1.7356531619082363,"exp3"
49.10355899935308,26.07448464595801,6.757819390535923,"exp3"
49.1366764760328,11.678622168589246,14.396318411156681,"exp3"
49.17430535922498,2.666505042888982,18.363088187869327,"exp3"
49.19879496749047,0.9258836937262032,18.562137515331216,"exp3"
49.219990113963846,0.3732090728004773,18.207318514043227,"exp3"
49.242132334702795,0.14808481597916118,17.657727772437102,"exp3"
49.263492909472156,0.06251044398184198,17.074882330683764,"exp3"
49.28537538958074,0.026657557156108125,16.471006784315634,"exp3"
49.307346555675124,0.011693060554361614,15.87535550490259,"exp3"
49.3298975247686,0.0051828684660149395,15.281840187313927,"exp3"
49.353040936734885,0.0023236878095203293,14.693839702099325,"exp3"
49.37714400485371,0.0010426243156088921,14.104629302612107,"exp3"
49.402567572340246,0.00046421816575380854,13.508330241585876,"exp3"
49.42998455486621,0.00020187617448230065,12.893313834994379,"exp3"
49.460286083287016,8.421008744840935e-5,12.246026915130063,"exp3"
49.494696395099574,3.2983998209300956e-5,11.550242741491749,"exp3"
49.53482564588222,1.1863316873133701e-5,10.78857600963471,"exp3"
49.582947269588054,3.822295221119799e-6,9.94113776312121,"exp3"
49.64243601688033,1.0737943481269063e-6,8.984948352593532,"exp3"
49.718668380899516,2.5562629090975013e-7,7.892838338198649,"exp3"
49.820848728980764,5.033894941019303e-8,6.634273958441341,"exp3"
49.9663565616437,8.12503460756942e-9,5.180419051855621,"exp3"
50.0,5.652707318905964e-9,4.892444645817744,"exp3"
